17,04.20.2020,BSC03NMA,SANTA_MONICA,SANTA_MONICA 2,171772,87092,11584,25038,19766,4353,12386,891,175,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,04.20.2020,BSC03NMA,SANTA_MONICA,SANTA_MONICA 3,201490,176957,5245,202,88,45,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,04.21.2020,BSC03NMA,CONFRATERNIDAD,CONFRATERNIDAD 1,214022,303213,25894,32026,9561,2777,158,139,282,624,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,04.21.2020,BSC03NMA,CONFRATERNIDAD,CONFRATERNIDAD 2,81314,83201,270,4,0,3,181,108,569,174,93,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,04.21.2020,BSC03NMA,CONFRATERNIDAD,CONFRATERNIDAD 3,123456,58573,12430,229,0,12,374,473,1345,123,331,317,11,136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,04.21.2020,BSC03NMA,EULOGIO_FERNANDINI,EULOGIO_FERNANDINI 1,97018,121572,2263,33,38,160,3882,5195,2873,3920,1845,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,04.21.2020,BSC03NMA,EULOGIO_FERNANDINI,EULOGIO_FERNANDINI 2,61839,46428,11269,5273,6683,4103,1927,560,481,1234,690,78,6577,535,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,04.21.2020,BSC03NMA,EULOGIO_FERNANDINI,EULOGIO_FERNANDINI 3,74613,90223,78529,19195,18533,9857,1323,63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,04.21.2020,BSC03NMA,FLORIPONDIOS,FLORIPONDIOS 1,48782,74220,9126,11490,31947,11246,4955,1201,359,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,04.21.2020,BSC03NMA,FLORIPONDIOS,FLORIPONDIOS 2,91334,33035,40822,15188,375,629,494,232,169,6,0,107,0,0,0,0,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,04.21.2020,BSC03NMA,FLORIPONDIOS,FLORIPONDIOS 3,40283,31997,2937,404,385,3502,4716,2369,33,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
