"UARFCN","SITE_name","SITE_CODE","name","LAT_SITE","LON_SITE","AZ","BW","RD","Expr1","BSC_RNC_MME_NAME","RncId","WbtsId","LcrId","TE","TM","ALT","PriScrCode","LAC","RAC","rootSeqIndex","AdminCellState","WCelState"
9768,"UNI","LI00511","UNI 2-C3",-12.0267,-77.0482,90,40,0.0600,"|","RNC02NLV",8,1515,5373,4.0000,0.0000,18.0000,185,2306,170,0,"No_Creado",999
9768,"UNI","LI00511","UNI 1-C3",-12.0267,-77.0482,340,40,0.0600,"|","RNC02NLV",8,1515,5372,4.0000,0.0000,18.0000,184,2306,170,0,"No_Creado",999
9768,"UNFV","LI00896","UNFV 3-C3",-12.0463,-77.0453,220,40,0.0600,"|","RNC02NLV",8,27711,7719,6.0000,0.0000,23.0000,113,2306,170,0,"No_Creado",999
9768,"UNFV","LI00896","UNFV 2-C3",-12.0463,-77.0453,100,40,0.0600,"|","RNC02NLV",8,27711,7718,7.0000,0.0000,23.0000,112,2306,170,0,"No_Creado",999
9768,"UNFV","LI00896","UNFV 1-C3",-12.0463,-77.0453,340,40,0.0600,"|","RNC02NLV",8,27711,7717,6.0000,0.0000,23.0000,423,2306,170,0,"No_Creado",999
9768,"UNALM","LI04024","UNALM 3-C3",-12.0796,-76.9507,270,40,0.0600,"|","RNC01NSI",33,20154,20179,8.0000,0.0000,23.0000,483,2510,100,0,"No_Creado",999
9768,"UNICACHI","LI04677","UNICACHI 3-C3",-12.1986,-76.9609,215,40,0.0600,"|","RNC04NMA",19,17411,17419,5.5000,0.0000,17.0000,209,2502,237,0,"No_Creado",999
9768,"UNION_JICAMARCA","LI01191","UNION_JICAMARCA 2-C3",-11.9802,-76.9382,130,40,0.0600,"|","RNC05NMA",27,62410,62416,6.5000,4.0000,20.0000,146,2130,180,0,"No_Creado",999
9768,"SCELL_YAUCA_VEGA","LI04392","SCELL_YAUCA_VEGA 1-C3",-12.0393,-77.0496,0,40,0.0600,"|","RNC02NLV",8,62376,62376,0.0000,0.0000,5.0000,26,2306,170,0,"No_Creado",999
9768,"UNIVERSIDAD_UNION_NEXTEL","LI01035","UNIVERSIDAD_UNION_NEXTEL 3-C3",-11.9927,-76.8410,280,40,0.0600,"|","RNC05NMA",27,62420,62432,0.0000,2.0000,25.0000,253,2130,180,0,"No_Creado",999
9768,"UNIVERSIDAD_UNION_NEXTEL","LI01035","UNIVERSIDAD_UNION_NEXTEL 2-C3",-11.9927,-76.8410,100,40,0.0600,"|","RNC05NMA",27,62420,62427,5.0000,0.0000,25.0000,249,2130,180,0,"No_Creado",999
9768,"UNIVERSIDAD_UNION_NEXTEL","LI01035","UNIVERSIDAD_UNION_NEXTEL 1-C3",-11.9927,-76.8410,10,40,0.0600,"|","RNC05NMA",27,62420,62423,4.0000,0.0000,25.0000,245,2130,180,0,"No_Creado",999
9768,"UNION_SJM","LI01707","UNION_SJM 3-C3",-12.1641,-76.9548,270,40,0.0600,"|","RNC04NMA",19,12380,12460,6.0000,1.0000,26.0000,307,2502,237,0,"No_Creado",999
